account_id,company_name,industry,region,country,segment,employees,contract_start_date,tenure_months,contract_type,arr_usd,licensed_seats,active_seats,seat_utilization,modules_adopted,modules_list,uses_enlighten_ai,digital_channels_enabled,digital_channel_share_pct,monthly_interactions,usage_trend_pct,avg_login_freq_per_week,onboarding_completed,time_to_value_days,csm_assigned,qbrs_last_12m,support_tickets_90d,critical_incidents_12m,avg_csat,nps_last,discount_pct,price_increase_at_renewal_pct,days_payment_overdue,expansion_arr_usd,health_score,churn_risk_score,status,churned,churn_date,churn_reason
CX-100833,Pioneer Partners,Insurance,EMEA,France,Mid-Market,1533,2019-09-25,81,Multi-Year,302400,299,234,0.783,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Performance Management; Quality Management,Yes,No,2.8,123424,-10.8,1.2,Yes,41,Priya Nair,1,14,0,3.68,10,25.7,2.9,0,60500,74,26,Active,0,,
CX-100834,Lumen Group,Healthcare,North America,United States,SMB,182,2024-03-24,27,Monthly,34800,27,27,1.0,1,Enlighten AI (Copilot / Autopilot),Yes,No,7.1,7453,2.7,2.2,Yes,44,Diego Alvarez,3,6,1,5.0,10,11.4,0,0,1700,97,10,Active,0,,
CX-100835,Cobalt Health Systems,Travel,North America,United States,SMB,52,2022-08-24,46,Annual,47100,37,32,0.865,3,Feedback Management; IVR / Voice; Performance Management,No,No,7.1,17270,18.2,6.5,No,152,Liam O'Brien,1,18,0,3.4,3,32.9,26.1,15,0,44,61,Active,0,,
CX-100836,Falcon Holdings,Utilities,APAC,Philippines,Mid-Market,910,2024-06-23,24,Annual,47300,53,38,0.717,1,IVR / Voice,No,No,1.8,10569,11.9,6.2,Yes,24,Liam O'Brien,2,15,1,4.92,8,28.0,9.0,0,0,73,31,Active,0,,
CX-100837,Pinnacle Labs,Utilities,EMEA,Israel,Enterprise,14416,2025-12-22,6,Multi-Year,2597800,2428,1624,0.669,4,ACD (Omnichannel Routing); Feedback Management; IVR / Voice; Interaction Analytics,No,No,6.6,911800,-2.2,4.2,No,92,Dana Levi,0,3,0,3.94,3,34.5,14.9,0,0,70,30,Active,0,,
CX-100838,Evergreen Group,Healthcare,EMEA,United Kingdom,SMB,156,2023-07-24,35,Annual,80700,54,54,1.0,2,ACD (Omnichannel Routing); IVR / Voice,No,No,3.6,25784,6.0,5.2,No,92,Noa Cohen,2,6,0,3.66,0,4.5,0,0,0,69,30,Churned,1,2026-06-06,Switched to competitor
CX-100839,Solstice Solutions,Telecom,North America,Canada,Mid-Market,887,2022-08-24,46,Annual,409600,388,154,0.397,1,Quality Management,No,No,2.4,95812,13.7,3.2,Yes,34,Unassigned,0,14,0,4.12,0,25.8,0,0,0,42,56,Active,0,,
CX-100840,Brightline Bank,Technology / SaaS,North America,Canada,Mid-Market,2339,2021-08-24,58,Annual,162500,152,72,0.474,4,Digital Channels (Chat/Email/Social); Feedback Management; Interaction Analytics; Quality Management,No,Yes,25.8,35108,-1.6,0.9,Yes,24,Diego Alvarez,0,9,1,3.29,1,31.5,2.6,0,16200,40,56,Active,0,,
CX-100841,Aurora Logistics,Financial Services,APAC,India,Mid-Market,1025,2025-09-22,9,Monthly,174300,169,95,0.562,1,Recording & Compliance,No,No,3.4,34321,11.1,5.2,No,77,Unassigned,0,23,1,5.0,7,31.2,0,12,0,27,79,Churned,1,2025-11-09,Poor support experience
CX-100842,Lumen Airlines,Financial Services,North America,United States,SMB,290,2025-04-23,14,Monthly,29500,24,18,0.75,1,Feedback Management,No,No,6.3,6813,-12.7,2.0,Yes,45,Marcus Reed,3,22,3,5.0,5,34.8,2.8,0,0,44,51,Churned,1,2025-08-21,Reliability / outages
CX-100843,Summit Health Systems,Utilities,APAC,Philippines,SMB,220,2021-10-24,56,Annual,22300,17,12,0.706,1,Quality Management,No,No,4.7,5049,0.5,6.4,No,72,Tom Fischer,3,2,1,5.0,0,6.4,0,17,2200,67,39,Churned,1,2025-09-15,Champion left
CX-100844,Sable Resorts,Technology / SaaS,APAC,Philippines,SMB,296,2024-09-22,21,Multi-Year,14800,13,12,0.923,2,Interaction Analytics; Performance Management,No,No,4.1,5781,-14.1,2.3,Yes,29,Unassigned,0,14,1,3.1,4,14.1,5.2,0,-1500,57,49,Churned,1,2025-06-07,Poor support experience
CX-100845,Nimbus Brands,Insurance,EMEA,Germany,SMB,263,2024-11-22,19,Monthly,0,39,39,1.0,5,ACD (Omnichannel Routing); IVR / Voice; Interaction Analytics; Performance Management; Recording & Compliance,No,No,0.1,18787,7.1,3.5,Yes,29,Diego Alvarez,0,12,1,4.31,8,30.8,2.3,0,10900,68,32,Active,0,,
CX-100846,Pioneer Holdings,Public Sector,North America,Canada,Mid-Market,1499,2021-06-24,60,Annual,315200,293,244,0.833,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management; Recording & Compliance,Yes,No,0.2,99387,13.8,4.0,Yes,24,Priya Nair,4,20,0,3.91,8,14.1,0,0,0,74,27,Active,0,,
CX-100847,Sterling Networks,Insurance,North America,United States,SMB,204,2024-12-22,18,Annual,20800,20,18,0.9,1,Enlighten AI (Copilot / Autopilot),Yes,No,0.5,7130,-5.9,5.5,No,192,Aisha Khan,1,9,2,3.8,4,31.4,17.3,0,-2100,54,49,Churned,1,2026-03-30,Price / budget cuts
CX-100848,Maple Energy,Telecom,APAC,Australia,Mid-Market,343,2024-11-22,19,Multi-Year,381300,327,202,0.618,3,ACD (Omnichannel Routing); Feedback Management; Quality Management,No,No,7.7,123893,-13.1,4.9,Yes,25,Diego Alvarez,2,11,0,4.18,2,23.5,0,0,76300,65,31,Active,0,,
CX-100849,Sequoia Digital,Technology / SaaS,North America,United States,SMB,205,2022-12-24,42,Annual,41600,39,25,0.641,3,Digital Channels (Chat/Email/Social); Interaction Analytics; Workforce Management (WFM),No,Yes,7.4,7816,15.8,2.4,No,140,Tom Fischer,4,20,0,2.99,5,28.5,5.8,0,0,31,62,Active,0,,
CX-100850,Atlas Telecom,Retail,North America,United States,SMB,251,2024-01-23,29,Annual,36500,25,19,0.76,1,Quality Management,No,No,2.4,11908,16.0,1.3,Yes,44,Sofia Marin,3,7,0,3.83,10,33.9,0,4,0,76,28,Active,0,,
CX-100851,Onyx Stores,Retail,EMEA,Israel,Mid-Market,809,2024-07-23,23,Annual,420800,379,166,0.438,5,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); IVR / Voice; Interaction Analytics; Quality Management,Yes,Yes,38.1,103436,11.0,0.4,Yes,19,Unassigned,0,24,1,3.66,6,28.2,0,73,84200,31,74,Active,0,,
CX-100852,Beacon Energy,Travel,APAC,Australia,Mid-Market,684,2026-03-23,3,Annual,377500,320,91,0.284,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); IVR / Voice; Recording & Compliance,Yes,No,0.0,51982,13.6,2.8,Yes,51,Marcus Reed,4,20,1,4.33,1,6.2,2.6,0,18900,48,49,Active,0,,
CX-100853,Vertex Retail Co,Insurance,North America,Canada,Enterprise,51638,2025-05-23,13,Annual,4069400,3713,2819,0.759,5,Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Workforce Management (WFM),No,No,3.1,587917,-8.2,2.5,Yes,19,Aisha Khan,3,1,1,5.0,5,1.3,0,14,203500,89,13,Active,0,,
CX-100854,Apex Logistics,Telecom,EMEA,UAE,Mid-Market,2132,2022-01-23,53,Annual,392800,337,237,0.703,7,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Performance Management; Quality Management; Workforce Management (WFM),Yes,No,1.0,43580,-17.3,4.1,Yes,22,Noa Cohen,1,1,1,3.4,1,15.6,0,0,19600,86,24,Active,0,,
CX-100855,Falcon Stores,Retail,APAC,Philippines,SMB,210,2025-10-22,8,Annual,61500,45,42,0.933,4,Enlighten AI (Copilot / Autopilot); Quality Management; Recording & Compliance; Workforce Management (WFM),Yes,No,6.3,22848,13.6,2.8,Yes,39,Noa Cohen,2,16,0,3.39,3,19.6,0,12,0,66,29,Active,0,,
CX-100856,Vantage Industries,Telecom,APAC,Singapore,SMB,99,2024-07-23,23,Annual,70300,60,32,0.533,3,Interaction Analytics; Performance Management; Recording & Compliance,No,No,4.1,7966,24.3,3.0,Yes,19,Noa Cohen,2,27,1,4.18,8,29.0,0,0,14100,54,49,Active,0,,
CX-100857,Pioneer Group,Retail,North America,Canada,Enterprise,28690,2024-10-22,20,Multi-Year,1898100,2230,1834,0.822,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Performance Management; Recording & Compliance,Yes,No,0.7,1083682,-7.1,3.6,Yes,24,Tom Fischer,2,14,0,3.39,8,23.8,7.9,0,0,63,36,Active,0,,
CX-100858,Aurora Digital,Telecom,APAC,Japan,Mid-Market,1444,2026-04-23,2,Monthly,138700,141,120,0.851,4,Feedback Management; Interaction Analytics; Performance Management; Workforce Management (WFM),No,No,4.4,68381,-1.7,0.5,No,159,Aisha Khan,3,10,0,5.0,3,3.0,0,81,0,53,43,Churned,1,2026-05-18,Low adoption / shelfware
CX-100859,Delta Industries,Telecom,North America,Canada,Mid-Market,1045,2021-12-24,54,Annual,68000,53,50,0.943,1,Quality Management,No,No,4.4,20339,19.6,5.5,Yes,60,Dana Levi,0,11,0,3.83,5,20.8,2.0,0,3400,85,13,Active,0,,
CX-100860,Quantum Communications,Healthcare,EMEA,Germany,SMB,65,2025-01-22,17,Monthly,45000,33,25,0.758,2,Enlighten AI (Copilot / Autopilot); Workforce Management (WFM),Yes,No,6.9,8264,-15.2,1.6,Yes,23,Sofia Marin,3,8,1,4.68,1,0.3,4.0,0,-4500,59,33,Active,0,,
CX-100861,Sequoia Energy,Travel,APAC,Australia,SMB,202,2024-09-22,21,Multi-Year,57500,39,21,0.538,3,Enlighten AI (Copilot / Autopilot); IVR / Voice; Performance Management,Yes,No,4.2,9010,-6.4,4.3,Yes,70,Kenji Watanabe,4,14,0,5.0,5,6.5,0,0,5800,81,25,Active,0,,
CX-100862,Ironwood Airlines,Telecom,APAC,Philippines,Mid-Market,516,2024-12-22,18,Multi-Year,388700,336,203,0.604,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Interaction Analytics; Recording & Compliance; Workforce Management (WFM),No,Yes,16.8,125781,13.3,4.2,Yes,56,Noa Cohen,1,10,2,4.38,8,18.4,0,13,0,73,24,Active,0,,
CX-100863,Tidewater Communications,Technology / SaaS,APAC,India,Mid-Market,2749,2022-09-23,45,Annual,365700,290,235,0.81,3,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Quality Management,Yes,No,2.8,128516,-16.6,1.2,No,142,Unassigned,0,0,0,4.42,0,3.6,3.1,0,-36600,56,32,Active,0,,
CX-100864,Meridian Digital,Healthcare,LATAM,Brazil,Mid-Market,1722,2022-10-24,44,Multi-Year,454100,365,230,0.63,4,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Recording & Compliance; Workforce Management (WFM),No,Yes,20.9,61267,5.0,4.4,Yes,42,Liam O'Brien,0,14,0,4.01,9,34.7,11.6,0,0,54,42,Active,0,,
CX-100865,Summit Networks,Healthcare,EMEA,Germany,Mid-Market,2373,2023-02-22,40,Annual,64200,56,45,0.804,7,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Quality Management; Recording & Compliance; Workforce Management (WFM),Yes,No,5.1,8822,-19.1,1.8,Yes,23,Marcus Reed,1,0,0,4.26,6,5.3,3.3,0,3200,92,5,Active,0,,
CX-100866,Granite Retail Co,Technology / SaaS,LATAM,Argentina,SMB,300,2024-04-23,26,Multi-Year,25200,25,23,0.92,4,Digital Channels (Chat/Email/Social); Interaction Analytics; Performance Management; Workforce Management (WFM),No,Yes,39.7,6648,-19.4,2.7,Yes,65,Liam O'Brien,3,12,0,4.67,0,24.8,0,0,1300,94,6,Active,0,,
CX-100867,Northwind Labs,Retail,LATAM,Argentina,Enterprise,67021,2022-04-24,50,Annual,3909800,3569,2368,0.663,5,Digital Channels (Chat/Email/Social); IVR / Voice; Interaction Analytics; Recording & Compliance; Workforce Management (WFM),No,Yes,24.9,557629,14.4,4.5,Yes,61,Marcus Reed,1,18,0,4.25,8,21.8,9.0,0,-391000,67,32,Active,0,,
CX-100868,Tidewater Partners,Technology / SaaS,LATAM,Argentina,Enterprise,4960,2025-11-22,7,Monthly,2633100,3346,1067,0.319,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Performance Management; Quality Management; Workforce Management (WFM),No,Yes,51.5,1096760,-32.8,0.5,Yes,68,Noa Cohen,2,0,1,4.33,3,34.6,0,42,0,46,49,Churned,1,2026-01-06,Low adoption / shelfware
CX-100869,Lumen Insurance,Healthcare,EMEA,United Kingdom,Mid-Market,2295,2025-04-23,14,Monthly,323000,328,295,0.899,3,Feedback Management; Quality Management; Workforce Management (WFM),No,No,4.1,152047,4.4,5.5,Yes,56,Unassigned,0,14,0,3.3,10,12.4,14.2,22,0,65,39,Active,0,,
CX-100870,Sequoia Digital,Public Sector,North America,United States,Mid-Market,1470,2026-02-21,4,Multi-Year,167100,146,105,0.719,6,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Recording & Compliance; Workforce Management (WFM),Yes,Yes,31.7,51127,9.0,4.4,Yes,69,Aisha Khan,3,6,0,4.43,8,31.2,3.8,0,33400,92,9,Active,0,,
CX-100871,Brightline Telecom,Travel,EMEA,South Africa,Enterprise,80020,2025-08-22,10,Multi-Year,2545800,2893,1056,0.365,3,Feedback Management; IVR / Voice; Performance Management,No,No,6.2,729920,-55.4,1.5,Yes,21,Liam O'Brien,2,2,1,4.03,9,6.1,7.6,0,509200,71,33,Churned,1,2026-01-22,Low adoption / shelfware
CX-100872,Onyx Resorts,Travel,North America,Canada,Mid-Market,1300,2025-01-22,17,Multi-Year,151800,189,189,1.0,4,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Interaction Analytics; Quality Management,No,Yes,28.3,81526,-3.7,2.8,Yes,20,Unassigned,0,0,0,3.61,8,2.0,5.8,0,0,73,18,Active,0,,
CX-100873,Vantage Logistics,Travel,North America,Canada,SMB,81,2025-09-22,9,Monthly,49000,35,28,0.8,5,Digital Channels (Chat/Email/Social); Interaction Analytics; Quality Management; Recording & Compliance; Workforce Management (WFM),No,Yes,34.0,9016,-9.8,3.3,Yes,44,Priya Nair,3,6,0,4.62,1,31.3,0,0,2400,73,27,Active,0,,
CX-100874,Brightline Holdings,Technology / SaaS,LATAM,Brazil,SMB,35,2025-11-22,7,Multi-Year,59500,56,45,0.804,1,Performance Management,No,No,1.5,23419,-13.4,0.9,Yes,33,Tom Fischer,1,10,0,5.0,9,5.2,26.2,0,0,81,29,Active,0,,
CX-100875,Solstice Brands,Healthcare,EMEA,Israel,SMB,280,2021-09-24,57,Annual,66500,46,26,0.565,2,Feedback Management; Quality Management,No,No,0.4,12472,27.8,3.3,No,96,Unassigned,0,0,1,3.52,0,27.3,0,16,0,39,53,Churned,1,2025-01-02,Poor support experience
CX-100876,Vertex Networks,Hospitality,North America,United States,SMB,259,2025-04-23,14,Multi-Year,53800,57,57,1.0,2,Feedback Management; Interaction Analytics,No,No,2.4,25819,-10.4,6.0,Yes,30,Liam O'Brien,2,14,0,5.0,4,15.7,0,100,5400,78,23,Churned,1,2026-05-16,Champion left
CX-100877,Delta Labs,Insurance,North America,Canada,SMB,59,2024-03-24,27,Annual,31800,32,16,0.5,1,IVR / Voice,No,No,2.7,8711,28.1,5.6,Yes,38,Unassigned,0,12,1,3.19,1,29.6,12.7,14,0,31,63,Active,0,,
CX-100878,Maple Health Systems,Utilities,North America,United States,SMB,121,2020-06-25,72,Multi-Year,20100,16,16,1.0,3,ACD (Omnichannel Routing); IVR / Voice; Interaction Analytics,No,No,5.6,9310,-3.5,2.9,No,188,Diego Alvarez,0,17,1,4.2,7,25.5,0,0,4000,66,36,Active,0,,
CX-100879,Meridian Communications,Public Sector,North America,Canada,Enterprise,64448,2024-12-22,18,Multi-Year,2685700,2544,1396,0.549,7,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Performance Management; Workforce Management (WFM),Yes,Yes,7.1,543798,5.0,1.2,No,127,Dana Levi,3,1,1,2.98,4,32.6,18.2,0,134300,43,60,Active,0,,
CX-100880,Catalyst Partners,Public Sector,North America,United States,Mid-Market,2623,2025-10-22,8,Multi-Year,243600,213,213,1.0,5,Digital Channels (Chat/Email/Social); Feedback Management; IVR / Voice; Performance Management; Quality Management,No,Yes,48.8,83294,5.2,4.0,Yes,19,Sofia Marin,4,12,0,3.36,10,9.4,0,6,0,72,23,Active,0,,
CX-100881,Granite Mutual,Financial Services,LATAM,Argentina,Mid-Market,2437,2024-04-23,26,Monthly,62200,64,57,0.891,1,ACD (Omnichannel Routing),No,No,3.7,15003,-2.9,0.6,No,75,Liam O'Brien,1,10,1,3.6,9,1.9,0,0,12400,39,57,Active,0,,
CX-100882,Quantum Communications,Public Sector,APAC,Japan,Enterprise,74716,2024-05-23,25,Annual,3039000,3491,1845,0.529,4,ACD (Omnichannel Routing); Feedback Management; Performance Management; Quality Management,No,No,4.7,1139944,25.4,5.0,Yes,49,Sofia Marin,0,9,4,4.13,10,15.3,5.2,0,0,56,52,Active,0,,
CX-100883,Cascade Digital,Hospitality,North America,Canada,SMB,162,2023-04-24,38,Annual,31600,22,18,0.818,4,IVR / Voice; Interaction Analytics; Quality Management; Recording & Compliance,No,No,6.0,10772,-5.2,5.0,Yes,43,Aisha Khan,3,18,4,3.01,6,27.1,14.9,0,0,50,55,Active,0,,
CX-100884,Delta Group,Retail,APAC,India,Enterprise,23437,2023-10-24,32,Annual,2235600,2480,2081,0.839,4,Feedback Management; IVR / Voice; Performance Management; Recording & Compliance,No,No,4.7,1146747,16.6,2.8,No,192,Tom Fischer,3,19,3,3.67,1,18.4,23.2,0,0,24,74,Active,0,,
CX-100885,Granite Logistics,Telecom,EMEA,United Kingdom,SMB,296,2025-08-22,10,Annual,57500,57,34,0.596,5,Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Performance Management; Quality Management,Yes,No,7.6,9169,4.6,2.3,Yes,43,Kenji Watanabe,2,4,4,4.16,3,32.0,7.3,0,-5800,38,58,Active,0,,
CX-100886,Horizon Logistics,Technology / SaaS,North America,United States,Mid-Market,1698,2021-06-24,60,Annual,249100,308,174,0.565,3,ACD (Omnichannel Routing); Feedback Management; Performance Management,No,No,7.6,44987,9.3,0.5,No,149,Sofia Marin,0,12,0,3.44,7,21.8,9.3,0,49800,50,48,Active,0,,
CX-100887,Sable Partners,Technology / SaaS,North America,Canada,Mid-Market,2865,2024-04-23,26,Annual,60000,71,46,0.648,3,Digital Channels (Chat/Email/Social); Interaction Analytics; Performance Management,No,Yes,58.3,8947,5.3,5.4,Yes,45,Priya Nair,1,11,0,3.75,8,27.0,0,0,0,72,25,Active,0,,
CX-100888,Keystone Group,Retail,APAC,India,SMB,33,2025-12-22,6,Annual,63000,52,31,0.596,2,ACD (Omnichannel Routing); Quality Management,No,No,1.7,16907,1.4,6.5,Yes,57,Sofia Marin,2,25,2,3.39,2,5.3,0,0,0,32,61,Active,0,,
CX-100889,Cascade Resorts,Hospitality,EMEA,UAE,SMB,192,2023-05-25,37,Annual,74600,57,49,0.86,6,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Recording & Compliance; Workforce Management (WFM),Yes,Yes,28.5,17168,4.9,3.3,No,109,Diego Alvarez,3,0,0,2.92,8,19.8,0,0,14900,57,39,Active,0,,
CX-100890,Northwind Solutions,Financial Services,EMEA,UAE,Mid-Market,2204,2025-02-21,16,Monthly,140000,165,112,0.679,3,Digital Channels (Chat/Email/Social); Feedback Management; Quality Management,No,Yes,37.4,29468,6.3,4.5,Yes,30,Diego Alvarez,3,12,0,4.54,4,0.1,2.4,0,14000,76,30,Active,0,,
CX-100891,Vertex Insurance,Financial Services,North America,United States,Mid-Market,918,2024-12-22,18,Annual,82200,93,93,1.0,4,ACD (Omnichannel Routing); Feedback Management; Interaction Analytics; Workforce Management (WFM),No,No,7.8,46176,-16.7,5.1,Yes,39,Liam O'Brien,0,3,2,4.2,9,33.6,13.0,0,0,85,17,Active,0,,
CX-100892,Meridian Telecom,Technology / SaaS,North America,Canada,Mid-Market,1294,2026-04-23,2,Monthly,406000,376,202,0.537,2,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot),Yes,Yes,12.8,66107,2.2,2.5,Yes,44,Marcus Reed,1,15,1,3.62,10,1.1,27.8,10,0,46,53,Active,0,,
CX-100893,Nimbus Mutual,Hospitality,LATAM,Mexico,SMB,284,2025-03-23,15,Monthly,7600,8,6,0.75,2,Enlighten AI (Copilot / Autopilot); Quality Management,Yes,No,7.2,2236,-11.0,5.8,Yes,59,Diego Alvarez,2,0,0,4.63,4,5.5,7.4,83,0,82,28,Active,0,,
CX-100894,Ironwood Communications,Travel,APAC,Australia,Mid-Market,1331,2025-04-23,14,Annual,298600,236,135,0.572,1,Enlighten AI (Copilot / Autopilot),Yes,No,3.6,62376,-27.0,3.8,Yes,68,Priya Nair,1,5,1,4.04,10,31.9,6.7,0,-29900,65,29,Active,0,,
CX-100895,Crimson Resorts,Healthcare,EMEA,France,SMB,73,2023-10-24,32,Annual,54500,56,44,0.786,6,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); IVR / Voice; Performance Management; Quality Management,Yes,Yes,39.3,28494,-1.3,1.5,Yes,23,Diego Alvarez,2,18,2,4.01,0,6.8,8.4,0,2700,58,38,Active,0,,
CX-100896,Quantum Brands,Utilities,North America,United States,Mid-Market,2078,2024-03-24,27,Annual,372200,386,276,0.715,4,IVR / Voice; Performance Management; Quality Management; Workforce Management (WFM),No,No,4.6,97860,27.2,2.3,Yes,66,Tom Fischer,3,24,0,3.9,9,18.5,0,29,74400,58,35,Active,0,,
CX-100897,Vertex Telecom,Financial Services,APAC,Australia,Mid-Market,1777,2025-04-23,14,Annual,223500,202,120,0.594,6,ACD (Omnichannel Routing); Feedback Management; Interaction Analytics; Performance Management; Quality Management; Workforce Management (WFM),No,No,2.8,66576,-8.1,2.8,No,105,Dana Levi,3,6,2,3.61,9,16.5,12.5,2,22400,45,58,Active,0,,
CX-100898,Cobalt Resorts,Insurance,APAC,Australia,Mid-Market,1686,2025-12-22,6,Annual,79600,66,54,0.818,5,Feedback Management; IVR / Voice; Quality Management; Recording & Compliance; Workforce Management (WFM),No,No,2.8,20424,-11.0,4.5,No,87,Unassigned,0,16,0,4.2,4,26.1,7.3,0,0,36,56,Active,0,,
CX-100899,Pioneer Health Systems,Financial Services,LATAM,Brazil,Mid-Market,1043,2021-08-24,58,Multi-Year,300400,280,243,0.868,4,IVR / Voice; Interaction Analytics; Quality Management; Workforce Management (WFM),No,No,4.3,148888,0.8,1.7,No,134,Unassigned,0,15,0,4.05,4,21.4,3.4,0,-30000,66,46,Active,0,,
CX-100900,Granite Telecom,Retail,North America,Canada,Mid-Market,941,2021-02-23,64,Multi-Year,267600,307,256,0.834,5,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Interaction Analytics; Performance Management; Quality Management,Yes,No,5.8,133501,-16.0,3.9,Yes,27,Noa Cohen,4,18,0,4.36,10,4.6,8.0,0,0,85,19,Active,0,,
CX-100901,Vantage Insurance,Telecom,North America,Canada,Mid-Market,2917,2024-07-23,23,Monthly,334700,373,291,0.78,1,Recording & Compliance,No,No,0.6,133436,2.0,0.5,No,112,Tom Fischer,0,16,4,4.2,5,2.9,9.9,34,-33500,25,79,Churned,1,2025-03-23,Reliability / outages
CX-100902,Keystone Logistics,Financial Services,LATAM,Mexico,Enterprise,46433,2020-06-25,72,Multi-Year,1069800,1461,1184,0.81,3,ACD (Omnichannel Routing); Recording & Compliance; Workforce Management (WFM),No,No,6.5,689703,-15.2,2.2,Yes,56,Sofia Marin,1,7,0,3.87,4,34.9,0,0,0,69,28,Active,0,,
CX-100903,Vertex Resorts,Retail,APAC,Singapore,SMB,82,2024-07-23,23,Monthly,75400,56,29,0.518,3,Feedback Management; IVR / Voice; Quality Management,No,No,1.0,10550,9.0,0.4,No,75,Liam O'Brien,1,11,2,3.83,7,16.3,9.7,0,0,12,83,Active,0,,
CX-100904,Nimbus Industries,Hospitality,North America,Canada,SMB,137,2024-06-23,24,Monthly,13600,15,12,0.8,1,ACD (Omnichannel Routing),No,No,2.6,7301,17.8,1.6,Yes,36,Tom Fischer,1,3,0,4.73,0,7.8,4.6,45,0,72,25,Churned,1,2025-09-12,Price / budget cuts
CX-100905,Sequoia Brands,Utilities,North America,Canada,SMB,262,2025-01-22,17,Annual,18000,17,9,0.529,2,Interaction Analytics; Recording & Compliance,No,No,4.2,4860,-19.8,5.8,No,131,Liam O'Brien,1,22,1,4.3,3,21.4,14.9,0,0,36,61,Active,0,,
CX-100906,Pioneer Brands,Financial Services,North America,United States,Enterprise,41926,2022-10-24,44,Annual,3176800,2959,2054,0.694,6,ACD (Omnichannel Routing); Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Quality Management,No,No,3.6,1005201,25.7,5.2,Yes,19,Priya Nair,1,14,1,4.06,1,0.1,0,0,-317700,63,36,Active,0,,
CX-100907,Catalyst Group,Financial Services,,United States,Mid-Market,1268,2026-02-21,4,Annual,327800,275,178,0.647,3,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Quality Management,Yes,Yes,2.3,103681,10.6,2.4,No,170,Marcus Reed,3,1,0,3.68,8,7.3,0,17,0,72,36,Active,0,,
